method,seed,task_id,episode,step,x,y,reward,done
Single-Intention Baseline,1,1,0,730,18.99341090040862,21.81826016953971,0.0,False
Single-Intention Baseline,1,1,0,731,19.04149180235671,21.846940896729564,0.0,False
Single-Intention Baseline,1,1,0,732,19.138166344928415,21.808544371875243,0.0,False
Single-Intention Baseline,1,1,0,733,19.221126795466347,21.763639414455657,0.0,False
Single-Intention Baseline,1,1,0,734,19.243487347742278,21.75884052123418,0.0,False
Single-Intention Baseline,1,1,0,735,19.1834272534561,21.723258255212812,0.0,False
Single-Intention Baseline,1,1,0,736,19.079874504817443,21.711501524749313,0.0,False
Single-Intention Baseline,1,1,0,737,19.06621830683016,21.73700018778862,0.0,False
Single-Intention Baseline,1,1,0,738,19.085694677801925,21.75381126633238,0.0,False
Single-Intention Baseline,1,1,0,739,19.11395299103516,21.76601543341302,0.0,False
Single-Intention Baseline,1,1,0,740,19.176148938916658,21.780227146480673,0.0,False
Single-Intention Baseline,1,1,0,741,19.193532125010904,21.79380138146659,0.0,False
Single-Intention Baseline,1,1,0,742,19.120241464222065,21.754760850764477,0.0,False
Single-Intention Baseline,1,1,0,743,19.137652717240556,21.73983803836234,0.0,False
Single-Intention Baseline,1,1,0,744,19.12451505931449,21.746855861029022,0.0,False
Single-Intention Baseline,1,1,0,745,19.087485825895683,21.7766831700843,0.0,False
Single-Intention Baseline,1,1,0,746,19.085963009682533,21.80068187622487,0.0,False
Single-Intention Baseline,1,1,0,747,19.09440859775471,21.788869970420535,0.0,False
Single-Intention Baseline,1,1,0,748,19.134819922755838,21.702845683347853,0.0,False
Single-Intention Baseline,1,1,0,749,19.150052086455965,21.605597486079887,0.0,False
Single-Intention Baseline,1,1,0,750,19.113611870576882,21.507168999500447,0.0,False
Single-Intention Baseline,1,1,0,751,18.95378449701193,21.391063332717664,0.0,False
Single-Intention Baseline,1,1,0,752,18.796344249485113,21.226353612985278,0.0,False
Single-Intention Baseline,1,1,0,753,18.679905780295357,21.054644084794635,0.0,False
Single-Intention Baseline,1,1,0,754,18.672576168053688,20.91683505070386,0.0,False
Single-Intention Baseline,1,1,0,755,18.825873301859215,20.758670560532494,0.0,False
Single-Intention Baseline,1,1,0,756,19.006933141526435,20.555078816345205,0.0,False
Single-Intention Baseline,1,1,0,757,19.153574438689336,20.35068882305438,0.0,False
Single-Intention Baseline,1,1,0,758,19.233928660654982,20.14811530753443,0.0,False
Single-Intention Baseline,1,1,0,759,19.241241640629383,19.951126365002573,0.0,False
Single-Intention Baseline,1,1,0,760,19.26128365556208,19.761515418396307,0.0,False
Single-Intention Baseline,1,1,0,761,19.328131937672744,19.59556893731349,0.0,False
Single-Intention Baseline,1,1,0,762,19.47888045286603,19.430789617634797,0.0,False
Single-Intention Baseline,1,1,0,763,19.65896732261258,19.234897876300902,0.0,False
Single-Intention Baseline,1,1,0,764,19.809267457457285,19.042059946738775,0.0,False
Single-Intention Baseline,1,1,0,765,19.934885671840465,18.857823233061872,0.0,False
Single-Intention Baseline,1,1,0,766,20.01273166350493,18.740252807504042,0.0,False
Single-Intention Baseline,1,1,0,767,20.109469733192686,18.612606346761854,0.0,False
Single-Intention Baseline,1,1,0,768,20.227411959968023,18.486066059745742,0.0,False
Single-Intention Baseline,1,1,0,769,20.38275230028941,18.373213761843203,0.0,False
Single-Intention Baseline,1,1,0,770,20.646378316242536,18.2585667907777,0.0,False
Single-Intention Baseline,1,1,0,771,20.90201584944427,18.116576873086128,0.0,False
Single-Intention Baseline,1,1,0,772,21.064502299554878,17.99813825644788,0.0,False
Single-Intention Baseline,1,1,0,773,21.11185911597862,18.028632478956563,0.0,False
Single-Intention Baseline,1,1,0,774,21.080839999698078,18.05195572373511,0.0,False
Single-Intention Baseline,1,1,0,775,21.06081988726514,18.03840961363297,0.0,False
Single-Intention Baseline,1,1,0,776,21.050243224511057,17.995924720910907,0.0,False
Single-Intention Baseline,1,1,0,777,21.21476145454557,17.97229132023937,0.0,False
Single-Intention Baseline,1,1,0,778,21.408278918803436,17.93789297940207,0.0,False
Single-Intention Baseline,1,1,0,779,21.568709843877887,17.90043480666447,0.0,False
Single-Intention Baseline,1,1,0,780,21.688415697585313,17.839890934163318,0.0,False
Single-Intention Baseline,1,1,0,781,21.690978405591725,17.677350692159226,0.0,False
Single-Intention Baseline,1,1,0,782,21.66869301879735,17.50699784681229,0.0,False
Single-Intention Baseline,1,1,0,783,21.67346722650282,17.362721882565893,0.0,False
Single-Intention Baseline,1,1,0,784,21.685120906097712,17.265413010081385,0.0,False
Single-Intention Baseline,1,1,0,785,21.749308218492647,17.234382671043416,0.0,False
Single-Intention Baseline,1,1,0,786,21.854579288026123,17.24993691077455,0.0,False
Single-Intention Baseline,1,1,0,787,21.93813630066508,17.237908089563938,0.0,False
Single-Intention Baseline,1,1,0,788,22.029422294273242,17.180313379600875,0.0,False
Single-Intention Baseline,1,1,0,789,22.095396936759652,17.103837912599122,0.0,False
Single-Intention Baseline,1,1,0,790,22.05391288887444,17.088382806455314,0.0,False
Single-Intention Baseline,1,1,0,791,21.959091969032233,17.125121564574943,0.0,False
Single-Intention Baseline,1,1,0,792,21.873902842900243,17.17681735893138,0.0,False
Single-Intention Baseline,1,1,0,793,21.758373476155867,17.10584757485996,0.0,False
Single-Intention Baseline,1,1,0,794,21.666189613639563,17.017099819027678,0.0,False
Single-Intention Baseline,1,1,0,795,21.633086292664032,16.99114841394882,0.0,False
Single-Intention Baseline,1,1,0,796,21.614458657699693,16.984834903161033,0.0,False
Single-Intention Baseline,1,1,0,797,21.616379382264203,16.991404267107786,0.0,False
Single-Intention Baseline,1,1,0,798,21.676492888127413,16.99819800166654,0.0,False
Single-Intention Baseline,1,1,0,799,21.76244566083948,16.97584160909025,0.0,False
Single-Intention Baseline,1,1,0,800,21.87541754126147,16.861792855623243,0.0,False
Single-Intention Baseline,1,1,0,801,21.978182810517513,16.76409895073371,0.0,False
Single-Intention Baseline,1,1,0,802,22.096453582616114,16.697371795778437,0.0,False
Single-Intention Baseline,1,1,0,803,22.219588633409046,16.722600879588274,0.0,False
Single-Intention Baseline,1,1,0,804,22.39295045864651,16.793202187682134,0.0,False
Single-Intention Baseline,1,1,0,805,22.64027865364019,16.875442296308897,0.0,False
Single-Intention Baseline,1,1,0,806,22.864016881361533,16.94072524043598,0.0,False
Single-Intention Baseline,1,1,0,807,23.0303684951905,16.94717577615509,0.0,False
Single-Intention Baseline,1,1,0,808,23.123425317433,16.874725727276854,0.0,False
Single-Intention Baseline,1,1,0,809,23.227101601497196,16.80480003532619,0.0,False
Single-Intention Baseline,1,1,0,810,23.35476728150431,16.757922053666434,0.0,False
Single-Intention Baseline,1,1,0,811,23.45970697874063,16.743115677883303,0.0,False
Single-Intention Baseline,1,1,0,812,23.554275588890754,16.701215233665295,0.0,False
Single-Intention Baseline,1,1,0,813,23.62099397790902,16.840113636468192,0.0,False
Single-Intention Baseline,1,1,0,814,23.68063619421957,16.880561507817227,0.0,False
Single-Intention Baseline,1,1,0,815,23.725013835996116,16.83706878346762,0.0,False
Single-Intention Baseline,1,1,0,816,23.752880860693235,16.798300891719403,0.0,False
Single-Intention Baseline,1,1,0,817,23.67147959927849,16.723144536282884,0.0,False
Single-Intention Baseline,1,1,0,818,23.55370857726556,16.66185586453343,0.0,False
Single-Intention Baseline,1,1,0,819,23.483336448137152,16.626339398719903,0.0,False
Single-Intention Baseline,1,1,0,820,23.425083056042336,16.620135815542596,0.0,False
Single-Intention Baseline,1,1,0,821,23.371253332378355,16.661316661316985,0.0,False
Single-Intention Baseline,1,1,0,822,23.330842893837275,16.702077648881794,0.0,False
Single-Intention Baseline,1,1,0,823,23.322228622657512,16.756405554654368,0.0,False
Single-Intention Baseline,1,1,0,824,23.30603373510941,16.850107459037527,0.0,False
Single-Intention Baseline,1,1,0,825,23.362156314603034,16.855484166367095,0.0,False
Single-Intention Baseline,1,1,0,826,23.425158241514513,16.8979269239703,0.0,False
Single-Intention Baseline,1,1,0,827,23.488461221400154,16.996833576540414,0.0,False
Single-Intention Baseline,1,1,0,828,23.521497191148836,17.02162901153233,0.0,False
Single-Intention Baseline,1,1,0,829,23.579094003602506,16.977586744270855,0.0,False
Single-Intention Baseline,1,1,0,830,23.635916140154023,16.917150206525832,0.0,False
Single-Intention Baseline,1,1,0,831,23.60556426922367,16.81755883711745,0.0,False
Single-Intention Baseline,1,1,0,832,23.502724541344918,16.722840596308238,0.0,False
Single-Intention Baseline,1,1,0,833,23.436304213851002,16.65602915453919,0.0,False
Single-Intention Baseline,1,1,0,834,23.445667217994238,16.722729041211633,0.0,False
Single-Intention Baseline,1,1,0,835,23.463829119927613,16.80896983716656,0.0,False
Single-Intention Baseline,1,1,0,836,23.472650577672386,16.867755339404088,0.0,False
Single-Intention Baseline,1,1,0,837,23.471998135743537,16.90975955013814,0.0,False
Single-Intention Baseline,1,1,0,838,23.46202515247012,16.922122043887136,0.0,False
Single-Intention Baseline,1,1,0,839,23.411004082474893,16.950423551248733,0.0,False
Single-Intention Baseline,1,1,0,840,23.364414359018067,17.02186822825618,0.0,False
Single-Intention Baseline,1,1,0,841,23.327624188338646,17.094775580398686,0.0,False
Single-Intention Baseline,1,1,0,842,23.37556640991065,17.112613523279467,0.0,False
Single-Intention Baseline,1,1,0,843,23.386276366048175,17.0047844493642,0.0,False
Single-Intention Baseline,1,1,0,844,23.391084742941747,16.8830190853271,0.0,False
Single-Intention Baseline,1,1,0,845,23.40965572581631,16.756018760994078,0.0,False
Single-Intention Baseline,1,1,0,846,23.39285635711668,16.711491207085448,0.0,False
Single-Intention Baseline,1,1,0,847,23.32572811233751,16.72018675052488,0.0,False
Single-Intention Baseline,1,1,0,848,23.164008405683447,16.821684105599953,0.0,False
Single-Intention Baseline,1,1,0,849,23.02744572848546,16.901716609156527,0.0,False
Single-Intention Baseline,1,1,0,850,22.900905237482974,16.97017341942742,0.0,False
Single-Intention Baseline,1,1,0,851,22.82745145098704,17.010329080699616,0.0,False
Single-Intention Baseline,1,1,0,852,22.782724308448753,16.9907437782524,0.0,False
Single-Intention Baseline,1,1,0,853,22.69108050470614,17.00116534722742,0.0,False
Single-Intention Baseline,1,1,0,854,22.555351504879802,17.053838188101075,0.0,False
Single-Intention Baseline,1,1,0,855,22.36153745831167,17.2156216282581,0.0,False
Single-Intention Baseline,1,1,0,856,22.17147282686323,17.357635820625188,0.0,False
Single-Intention Baseline,1,1,0,857,21.97828286657342,17.403811868268058,0.0,False
Single-Intention Baseline,1,1,0,858,21.782541903811165,17.387547861774294,0.0,False
Single-Intention Baseline,1,1,0,859,21.641830898787173,17.334520380176603,0.0,False
Single-Intention Baseline,1,1,0,860,21.501599176420836,17.30263005196295,0.0,False
Single-Intention Baseline,1,1,0,861,21.41799229361764,17.22114046785849,0.0,False
Single-Intention Baseline,1,1,0,862,21.36786224601448,17.1501806419823,0.0,False
Single-Intention Baseline,1,1,0,863,21.360956708884142,17.120828063741644,0.0,False
Single-Intention Baseline,1,1,0,864,21.298182322004596,17.156294549281636,0.0,False
Single-Intention Baseline,1,1,0,865,21.23178503342277,17.186981235902643,0.0,False
Single-Intention Baseline,1,1,0,866,21.11700657396725,17.14196000848805,0.0,False
Single-Intention Baseline,1,1,0,867,21.019393008956616,17.083400313084283,0.0,False
Single-Intention Baseline,1,1,0,868,20.916747199857024,17.035591832862345,0.0,False
Single-Intention Baseline,1,1,0,869,20.843739417673085,16.97067430954501,0.0,False
Single-Intention Baseline,1,1,0,870,20.8501780066172,16.938570625113137,0.0,False
Single-Intention Baseline,1,1,0,871,20.860146651772293,16.945228606191666,0.0,False
Single-Intention Baseline,1,1,0,872,20.821541581275632,16.954029862673742,0.0,False
Single-Intention Baseline,1,1,0,873,20.69163970701015,17.002982201088564,0.0,False
Single-Intention Baseline,1,1,0,874,20.5586054385544,17.002908358126383,0.0,False
Single-Intention Baseline,1,1,0,875,20.43874623305212,16.894022213473345,0.0,False
Single-Intention Baseline,1,1,0,876,20.351925749143305,16.778114891781556,0.0,False
Single-Intention Baseline,1,1,0,877,20.285667390796757,16.67424131601719,0.0,False
Single-Intention Baseline,1,1,0,878,20.21764976426071,16.584598413310303,0.0,False
Single-Intention Baseline,1,1,0,879,20.129443485030766,16.519870023333738,0.0,False
Single-Intention Baseline,1,1,0,880,20.042067520920277,16.579378874450605,0.0,False
Single-Intention Baseline,1,1,0,881,19.93323891344584,16.63676107385038,0.0,False
Single-Intention Baseline,1,1,0,882,19.765615437018603,16.68882611821616,0.0,False
Single-Intention Baseline,1,1,0,883,19.60751038313931,16.729924230979737,0.0,False
Single-Intention Baseline,1,1,0,884,19.47783954668935,16.756006959743807,0.0,False
Single-Intention Baseline,1,1,0,885,19.430342377199715,16.733519299205792,0.0,False
Single-Intention Baseline,1,1,0,886,19.438166436791864,16.662792356669105,0.0,False
Single-Intention Baseline,1,1,0,887,19.458262038742593,16.584743320761135,0.0,False
Single-Intention Baseline,1,1,0,888,19.500139632375454,16.51374869384848,0.0,False
Single-Intention Baseline,1,1,0,889,19.55434934112689,16.43443636798759,0.0,False
Single-Intention Baseline,1,1,0,890,19.548325822720905,16.257090772874495,0.0,False
Single-Intention Baseline,1,1,0,891,19.523801620130385,16.10150323640561,0.0,False
Single-Intention Baseline,1,1,0,892,19.524524797974827,15.964596157817603,0.0,False
Single-Intention Baseline,1,1,0,893,19.554672822716025,15.841713941245047,0.0,False
Single-Intention Baseline,1,1,0,894,19.66891918257916,15.749204833834453,0.0,False
Single-Intention Baseline,1,1,0,895,19.8493352911939,15.622989214903315,0.0,False
Single-Intention Baseline,1,1,0,896,19.99996006582914,15.478450276585551,0.0,False
Single-Intention Baseline,1,1,0,897,20.04094361004674,15.324182174964601,0.0,False
Single-Intention Baseline,1,1,0,898,20.0030825458011,15.149944246494602,0.0,False
Single-Intention Baseline,1,1,0,899,19.929877498122142,14.95278309676251,0.0,False
Single-Intention Baseline,1,1,0,900,19.90510354878008,14.769996258152284,0.0,False
Single-Intention Baseline,1,1,0,901,19.916264266155775,14.596916353317075,0.0,False
Single-Intention Baseline,1,1,0,902,20.03852881134529,14.441026800184234,0.0,False
Single-Intention Baseline,1,1,0,903,20.17193321583103,14.266809389803434,0.0,False
Single-Intention Baseline,1,1,0,904,20.274624762927747,14.09635076643431,0.0,False
Single-Intention Baseline,1,1,0,905,20.347480067747515,13.930277488589777,0.0,False
Single-Intention Baseline,1,1,0,906,20.369225445890347,13.748741212467806,0.0,False
Single-Intention Baseline,1,1,0,907,20.32196109500336,13.574780470293364,0.0,False
Single-Intention Baseline,1,1,0,908,20.28753988855066,13.425469897020287,0.0,False
Single-Intention Baseline,1,1,0,909,20.287745921828098,13.28702706222616,0.0,False
Single-Intention Baseline,1,1,0,910,20.388074097598512,13.1368932402843,0.0,False
Single-Intention Baseline,1,1,0,911,20.465124982361253,12.964952907086516,0.0,False
Single-Intention Baseline,1,1,0,912,20.519922464095718,12.801785166383642,0.0,False
Single-Intention Baseline,1,1,0,913,20.55804008632886,12.630069436377616,0.0,False
Single-Intention Baseline,1,1,0,914,20.575270380555462,12.440716888302351,0.0,False
Single-Intention Baseline,1,1,0,915,20.55651689244526,12.211290405801128,0.0,False
Single-Intention Baseline,1,1,0,916,20.540053007611554,12.011429879805481,0.0,False
Single-Intention Baseline,1,1,0,917,20.64083620074842,11.86091470104197,0.0,False
Single-Intention Baseline,1,1,0,918,20.756759677453513,11.721386828403356,0.0,False
Single-Intention Baseline,1,1,0,919,20.857112618322354,11.54993189879381,0.0,False
Single-Intention Baseline,1,1,0,920,20.90095069000492,11.41487081358005,0.0,False
Single-Intention Baseline,1,1,0,921,20.81139921867687,11.316512129589368,0.0,False
Single-Intention Baseline,1,1,0,922,20.67283636103514,11.210624337753451,0.0,False
Single-Intention Baseline,1,1,0,923,20.550383490080858,11.093252396870469,0.0,False
Single-Intention Baseline,1,1,0,924,20.461836650289037,11.003064281355263,0.0,False
Single-Intention Baseline,1,1,0,925,20.53419328319198,10.938954062838746,0.0,False
Single-Intention Baseline,1,1,0,926,20.617933075681965,10.8182728486831,0.0,False
Single-Intention Baseline,1,1,0,927,20.671613286803098,10.682391064394773,0.0,False
Single-Intention Baseline,1,1,0,928,20.691043647258343,10.548486983633737,0.0,False
Single-Intention Baseline,1,1,0,929,20.645115692653626,10.418310936401028,0.0,False
Single-Intention Baseline,1,1,0,930,20.500728483492995,10.264757124601863,0.0,False
Single-Intention Baseline,1,1,0,931,20.378366880662398,10.120134131869966,0.0,False
Single-Intention Baseline,1,1,0,932,20.264869843140552,9.981954585949612,0.0,False
Single-Intention Baseline,1,1,0,933,20.171425531867754,9.841867822816338,0.0,False
Single-Intention Baseline,1,1,0,934,20.18224572510198,9.70107490650407,0.0,False
Single-Intention Baseline,1,1,0,935,20.214499119827984,9.541814497626637,0.0,False
Single-Intention Baseline,1,1,0,936,20.217285600915627,9.386564617343266,0.0,False
Single-Intention Baseline,1,1,0,937,20.10365158633815,9.246474847531017,0.0,False
Single-Intention Baseline,1,1,0,938,19.95936025645944,9.104440649341015,0.0,False
Single-Intention Baseline,1,1,0,939,19.8500302122518,8.965054981892676,0.0,False
Single-Intention Baseline,1,1,0,940,19.760400111706844,8.842935370240241,0.0,False
Single-Intention Baseline,1,1,0,941,19.71525218940501,8.815401000495005,0.0,False
Single-Intention Baseline,1,1,0,942,19.66305331663578,8.908987423682234,0.0,False
Single-Intention Baseline,1,1,0,943,19.570817944711116,8.99399212995551,0.0,False
Single-Intention Baseline,1,1,0,944,19.479723289300033,9.04037752219965,0.0,False
Single-Intention Baseline,1,1,0,945,19.380258884960615,9.049952284865183,0.0,False
Single-Intention Baseline,1,1,0,946,19.234959093256474,8.915290042009662,0.0,False
Single-Intention Baseline,1,1,0,947,19.118040367172053,8.78607775971369,0.0,False
Single-Intention Baseline,1,1,0,948,18.979275904635124,8.705921041414442,0.0,False
Single-Intention Baseline,1,1,0,949,18.86404367143959,8.77577292228366,0.0,False
Single-Intention Baseline,1,1,0,950,18.662413546581373,8.854780899340627,0.0,False
Single-Intention Baseline,1,1,0,951,18.43154938677135,8.903302922310669,0.0,False
Single-Intention Baseline,1,1,0,952,18.23487955239251,8.938428673478954,0.0,False
Single-Intention Baseline,1,1,0,953,18.058643562784358,8.961488340251405,0.0,False
Single-Intention Baseline,1,1,0,954,17.95433045837376,8.911810648600136,0.0,False
Single-Intention Baseline,1,1,0,955,17.856487352363676,8.842814131452613,0.0,False
Single-Intention Baseline,1,1,0,956,17.732010584097335,8.828343130074211,0.0,False
Single-Intention Baseline,1,1,0,957,17.56052835689264,8.83246165335776,0.0,False
Single-Intention Baseline,1,1,0,958,17.295803801391063,8.902729937277957,0.0,False
Single-Intention Baseline,1,1,0,959,17.068795928703558,8.957395654956732,0.0,False
Single-Intention Baseline,1,1,0,960,16.858008164747257,8.998183622869618,0.0,False
Single-Intention Baseline,1,1,0,961,16.702994064170483,8.970013391095774,0.0,False
Single-Intention Baseline,1,1,0,962,16.56921512257055,8.885479669263871,0.0,False
Single-Intention Baseline,1,1,0,963,16.387326815522016,8.884832246880606,0.0,False
Single-Intention Baseline,1,1,0,964,16.192363713628357,8.897989496126835,0.0,False
Single-Intention Baseline,1,1,0,965,15.950575218119829,8.952899419546702,0.0,False
Single-Intention Baseline,1,1,0,966,15.685263066911538,9.038932536403877,0.0,False
Single-Intention Baseline,1,1,0,967,15.457869886537615,9.103526836265672,0.0,False
Single-Intention Baseline,1,1,0,968,15.284186765729125,9.107984271755774,0.0,False
Single-Intention Baseline,1,1,0,969,15.224009532325276,8.990558332834418,0.0,False
Single-Intention Baseline,1,1,0,970,15.13696302490171,8.876572431264965,0.0,False
Single-Intention Baseline,1,1,0,971,15.017807063225641,8.782018795394155,0.0,False
Single-Intention Baseline,1,1,0,972,14.891005862246667,8.714108587928882,0.0,False
Single-Intention Baseline,1,1,0,973,14.740000634913953,8.71596799501227,0.0,False
Single-Intention Baseline,1,1,0,974,14.561344830827831,8.728630779953656,0.0,False
Single-Intention Baseline,1,1,0,975,14.35731413740323,8.705908563489606,0.0,False
Single-Intention Baseline,1,1,0,976,14.17187484640057,8.640543214617166,0.0,False
Single-Intention Baseline,1,1,0,977,14.07450078884554,8.588997201538865,0.0,False
Single-Intention Baseline,1,1,0,978,14.05100274617237,8.554917216048453,0.0,False
Single-Intention Baseline,1,1,0,979,14.0291290804584,8.509842830447917,0.0,False
Single-Intention Baseline,1,1,0,980,13.996149078181984,8.488449044824208,0.0,False
Single-Intention Baseline,1,1,0,981,13.898986433880571,8.499194938114112,0.0,False
Single-Intention Baseline,1,1,0,982,13.770055675479194,8.475885303811323,0.0,False
Single-Intention Baseline,1,1,0,983,13.619601383301752,8.392846968931716,0.0,False
Single-Intention Baseline,1,1,0,984,13.493614686479784,8.308490810033252,0.0,False
Single-Intention Baseline,1,1,0,985,13.384084292595151,8.209945178683462,0.0,False
Single-Intention Baseline,1,1,0,986,13.312265995117274,8.108562792682626,0.0,False
Single-Intention Baseline,1,1,0,987,13.318666191459643,8.128952188294326,0.0,False
Single-Intention Baseline,1,1,0,988,13.32841715350664,8.211288590459533,0.0,False
Single-Intention Baseline,1,1,0,989,13.283691394762924,8.263401264784147,0.0,False
Single-Intention Baseline,1,1,0,990,13.140363994335297,8.318297396628067,0.0,False
Single-Intention Baseline,1,1,0,991,12.974553852469052,8.382375793374692,0.0,False
Single-Intention Baseline,1,1,0,992,12.828557153566532,8.426002338963375,0.0,False
Single-Intention Baseline,1,1,0,993,12.699531056936376,8.448993173210793,0.0,False
Single-Intention Baseline,1,1,0,994,12.625444686168494,8.45647173822477,0.0,False
Single-Intention Baseline,1,1,0,995,12.547757634697811,8.523580845683107,0.0,False
Single-Intention Baseline,1,1,0,996,12.464553677375429,8.605866949060086,0.0,False
Single-Intention Baseline,1,1,0,997,12.338883965229169,8.614222705556998,0.0,False
Single-Intention Baseline,1,1,0,998,12.147045056041264,8.59401675673056,0.0,False
Single-Intention Baseline,1,1,0,999,11.915701454123123,8.596535539269837,0.0,False
Single-Intention Baseline,1,1,0,1000,11.771320112539312,8.582808231003925,0.0,True
Single-Intention Baseline,1,1,1,0,0.5954427581399131,0.9569438681623554,0.0,False
Single-Intention Baseline,1,1,1,1,0.5715569129818082,0.9664527131667642,0.0,False
Single-Intention Baseline,1,1,1,2,0.5486487612945458,1.003443002156528,0.0,False
Single-Intention Baseline,1,1,1,3,0.565038619049501,1.058073730610367,0.0,False
Single-Intention Baseline,1,1,1,4,0.5490989969013531,1.0111395547767108,0.0,False
Single-Intention Baseline,1,1,1,5,0.5158028562857905,0.8837490710393425,0.0,False
Single-Intention Baseline,1,1,1,6,0.5170525042121767,0.7244987826349385,0.0,False
Single-Intention Baseline,1,1,1,7,0.5258840014920357,0.5948586736162403,0.0,False
Single-Intention Baseline,1,1,1,8,0.542748133595209,0.4758142641895698,0.0,False
Single-Intention Baseline,1,1,1,9,0.5714398246767033,0.36726448525574945,0.0,False
Single-Intention Baseline,1,1,1,10,0.6371403651189452,0.28818256199602316,0.0,False
Single-Intention Baseline,1,1,1,11,0.7540717525924149,0.18543422776729768,0.0,False
Single-Intention Baseline,1,1,1,12,0.851557029550966,0.06415662701626382,0.0,False
Single-Intention Baseline,1,1,1,13,0.9398652154920261,-0.07152956346676825,0.0,False
Single-Intention Baseline,1,1,1,14,0.9621822900911678,-0.24033917645291483,0.0,False
Single-Intention Baseline,1,1,1,15,0.9413313610576419,-0.45789907620416753,0.0,False
Single-Intention Baseline,1,1,1,16,0.9313268035378554,-0.6600520687458342,0.0,False
Single-Intention Baseline,1,1,1,17,0.9522273661457822,-0.7778675280251859,0.0,False
Single-Intention Baseline,1,1,1,18,1.0374522184767287,-0.8585395352382675,0.0,False
Single-Intention Baseline,1,1,1,19,1.2466122516946516,-0.9210862482088515,0.0,False
Single-Intention Baseline,1,1,1,20,1.4491592988314603,-0.9908960599657942,0.0,False
Single-Intention Baseline,1,1,1,21,1.620787872945409,-1.0607197116208569,0.0,False
Single-Intention Baseline,1,1,1,22,1.734105876659554,-1.081566453647582,0.0,False
Single-Intention Baseline,1,1,1,23,1.733102982452738,-0.9844472664237679,0.0,False
Single-Intention Baseline,1,1,1,24,1.7195212617429627,-0.8872906423633345,0.0,False
Single-Intention Baseline,1,1,1,25,1.7231332363400749,-0.7944227611078697,0.0,False
Single-Intention Baseline,1,1,1,26,1.7621197555262214,-0.7159515262810053,0.0,False
Single-Intention Baseline,1,1,1,27,1.899240545368808,-0.7499895974155305,0.0,False
Single-Intention Baseline,1,1,1,28,2.0407608552282657,-0.7943431410782423,0.0,False
Single-Intention Baseline,1,1,1,29,2.1686647163871737,-0.8203747641040536,0.0,False
Single-Intention Baseline,1,1,1,30,2.286903451252634,-0.8367472764773474,0.0,False
Single-Intention Baseline,1,1,1,31,2.4102921747150208,-0.8167986873062089,0.0,False
Single-Intention Baseline,1,1,1,32,2.5367051002255843,-0.749450433406965,0.0,False
Single-Intention Baseline,1,1,1,33,2.6344746857859938,-0.71535236050266,0.0,False
Single-Intention Baseline,1,1,1,34,2.702847859718662,-0.7424363760495172,0.0,False
Single-Intention Baseline,1,1,1,35,2.7814489666417117,-0.7918075556518632,0.0,False
Single-Intention Baseline,1,1,1,36,2.9982738178273127,-0.8590624725054378,0.0,False
Single-Intention Baseline,1,1,1,37,3.2299071915685293,-0.9138301632615159,0.0,False
Single-Intention Baseline,1,1,1,38,3.397654002571685,-0.9531264674766068,0.0,False
Single-Intention Baseline,1,1,1,39,3.496284818338579,-0.9245866170452426,0.0,False
Single-Intention Baseline,1,1,1,40,3.5522213171604107,-0.9219391451882919,0.0,False
Single-Intention Baseline,1,1,1,41,3.5660631869827606,-0.834094188790336,0.0,False
Single-Intention Baseline,1,1,1,42,3.5966419052110346,-0.7566300440197539,0.0,False
Single-Intention Baseline,1,1,1,43,3.636611144107776,-0.7081438639527647,0.0,False
Single-Intention Baseline,1,1,1,44,3.7474079643789464,-0.8072866793020587,0.0,False
Single-Intention Baseline,1,1,1,45,3.842769608783266,-0.9039108120595812,0.0,False
Single-Intention Baseline,1,1,1,46,3.929391043640156,-0.9249955619175129,0.0,False
Single-Intention Baseline,1,1,1,47,4.014184522204398,-0.912113634754016,0.0,False
Single-Intention Baseline,1,1,1,48,4.0633604158999335,-0.9245470236800746,0.0,False
Single-Intention Baseline,1,1,1,49,4.034228809751504,-0.9454927677236324,0.0,False
Single-Intention Baseline,1,1,1,50,4.011089255257559,-0.9775886870126619,0.0,False
Single-Intention Baseline,1,1,1,51,4.06818442516535,-0.9698831529697346,0.0,False
Single-Intention Baseline,1,1,1,52,4.099819437935961,-0.9146423719173022,0.0,False
Single-Intention Baseline,1,1,1,53,4.10720396783277,-0.8459329340616981,0.0,False
Single-Intention Baseline,1,1,1,54,4.106439113227692,-0.7992697474033377,0.0,False
Single-Intention Baseline,1,1,1,55,4.148437307323448,-0.802002164083919,0.0,False
Single-Intention Baseline,1,1,1,56,4.207128967867029,-0.8636982710774943,0.0,False
Single-Intention Baseline,1,1,1,57,4.29092679077671,-0.910008500980152,0.0,False
Single-Intention Baseline,1,1,1,58,4.379633028542574,-0.8628011516875387,0.0,False
Single-Intention Baseline,1,1,1,59,4.515964224523521,-0.7682198895389668,0.0,False
Single-Intention Baseline,1,1,1,60,4.6543050378938275,-0.6669307658276699,0.0,False
Single-Intention Baseline,1,1,1,61,4.761138725627748,-0.5699114017670693,0.0,False
Single-Intention Baseline,1,1,1,62,4.8152017993216765,-0.509385002784369,0.0,False
Single-Intention Baseline,1,1,1,63,4.851180142604413,-0.4667240506010158,0.0,False
Single-Intention Baseline,1,1,1,64,4.873681821637106,-0.4706405875938011,0.0,False
Single-Intention Baseline,1,1,1,65,4.93620170840707,-0.471323143436117,0.0,False
