method,seed,task_id,episode,step,x,y,reward,done
Single-Intention Baseline,0,3,14,171,10.446515982801898,9.215975268125781,0.0,False
Single-Intention Baseline,0,3,14,172,10.23700869915568,9.185570108063144,0.0,False
Single-Intention Baseline,0,3,14,173,9.975274068072954,9.220819714953421,0.0,False
Single-Intention Baseline,0,3,14,174,9.738922508625674,9.224731070962465,0.0,False
Single-Intention Baseline,0,3,14,175,9.516633385782775,9.225978067738016,0.0,False
Single-Intention Baseline,0,3,14,176,9.377376626275147,9.191675084017817,0.0,False
Single-Intention Baseline,0,3,14,177,9.27934273503101,9.054688846060076,0.0,False
Single-Intention Baseline,0,3,14,178,9.14748053673946,8.929051220270194,0.0,False
Single-Intention Baseline,0,3,14,179,9.017678828998418,8.872062319670118,0.0,False
Single-Intention Baseline,0,3,14,180,8.904441808998605,8.922043339931255,0.0,False
Single-Intention Baseline,0,3,14,181,8.793234510216898,8.941254290267677,0.0,False
Single-Intention Baseline,0,3,14,182,8.660149521897083,8.908001270810445,0.0,False
Single-Intention Baseline,0,3,14,183,8.502796243036649,8.850308950445662,0.0,False
Single-Intention Baseline,0,3,14,184,8.380140780897932,8.802812666630132,0.0,False
Single-Intention Baseline,0,3,14,185,8.274206002883776,8.75944413794532,0.0,False
Single-Intention Baseline,0,3,14,186,8.188897727469177,8.727184200048107,0.0,False
Single-Intention Baseline,0,3,14,187,8.1932103946746,8.764116795948922,0.0,False
Single-Intention Baseline,0,3,14,188,8.166868280075134,8.831752542513978,0.0,False
Single-Intention Baseline,0,3,14,189,8.092360442520421,8.911642580328989,0.0,False
Single-Intention Baseline,0,3,14,190,8.008262716468634,8.96374999553925,0.0,False
Single-Intention Baseline,0,3,14,191,7.912618886177327,8.95860659554074,0.0,False
Single-Intention Baseline,0,3,14,192,7.811222976775589,8.853122611497774,0.0,False
Single-Intention Baseline,0,3,14,193,7.7207807577029826,8.775591050478882,0.0,False
Single-Intention Baseline,0,3,14,194,7.605119700179822,8.75098899190968,0.0,False
Single-Intention Baseline,0,3,14,195,7.501709176388595,8.813501900954702,0.0,False
Single-Intention Baseline,0,3,14,196,7.3746052542348925,8.938801077210899,0.0,False
Single-Intention Baseline,0,3,14,197,7.239354605429081,9.057130188237352,0.0,False
Single-Intention Baseline,0,3,14,198,7.130040941446284,9.186167182708136,0.0,False
Single-Intention Baseline,0,3,14,199,7.110690448064207,9.207581785754572,0.0,False
Single-Intention Baseline,0,3,14,200,7.1042327092750925,9.09670358281668,0.0,False
Single-Intention Baseline,0,3,14,201,7.067078765170673,8.961689596537685,0.0,False
Single-Intention Baseline,0,3,14,202,6.982190926779463,8.920138002769885,0.0,False
Single-Intention Baseline,0,3,14,203,6.858429519014942,8.951014599020612,0.0,False
Single-Intention Baseline,0,3,14,204,6.707255775923969,9.100024749271986,0.0,False
Single-Intention Baseline,0,3,14,205,6.5515638332978,9.26162881284172,0.0,False
Single-Intention Baseline,0,3,14,206,6.406090948186168,9.399562846164871,0.0,False
Single-Intention Baseline,0,3,14,207,6.2570480785975295,9.475978142859226,0.0,False
Single-Intention Baseline,0,3,14,208,6.140734217400018,9.363725688968245,0.0,False
Single-Intention Baseline,0,3,14,209,6.0371261191831485,9.229293172166969,0.0,False
Single-Intention Baseline,0,3,14,210,5.939523052959542,9.140136954660267,0.0,False
Single-Intention Baseline,0,3,14,211,5.849625893256377,9.053697922409942,0.0,False
Single-Intention Baseline,0,3,14,212,5.757310635427077,9.002976880694874,0.0,False
Single-Intention Baseline,0,3,14,213,5.723022619778565,9.11778695806933,0.0,False
Single-Intention Baseline,0,3,14,214,5.673316878657372,9.27858066681276,0.0,False
Single-Intention Baseline,0,3,14,215,5.602519112324816,9.410882842390032,0.0,False
Single-Intention Baseline,0,3,14,216,5.477296977018308,9.509319705582122,0.0,False
Single-Intention Baseline,0,3,14,217,5.345080245364745,9.5752853413513,0.0,False
Single-Intention Baseline,0,3,14,218,5.244786927688269,9.639125478617599,0.0,False
Single-Intention Baseline,0,3,14,219,5.1775620257758455,9.709959586210168,0.0,False
Single-Intention Baseline,0,3,14,220,5.143752033504842,9.715619604324392,0.0,False
Single-Intention Baseline,0,3,14,221,5.100474093715531,9.727474864285146,0.0,False
Single-Intention Baseline,0,3,14,222,5.033543743563814,9.804517712081413,0.0,False
Single-Intention Baseline,0,3,14,223,4.902687074307673,9.882014996495366,0.0,False
Single-Intention Baseline,0,3,14,224,4.762786770706869,9.923283522604574,0.0,False
Single-Intention Baseline,0,3,14,225,4.6345795075153555,9.954349771234488,0.0,False
Single-Intention Baseline,0,3,14,226,4.508267245998138,9.965162847724432,0.0,False
Single-Intention Baseline,0,3,14,227,4.4246204937814415,9.937840752872619,0.0,False
Single-Intention Baseline,0,3,14,228,4.407405034777836,9.918206665326817,0.0,False
Single-Intention Baseline,0,3,14,229,4.365344465339665,9.937253117538857,0.0,False
Single-Intention Baseline,0,3,14,230,4.270997046584377,9.966281330278507,0.0,False
Single-Intention Baseline,0,3,14,231,4.155363642199987,9.98293773540117,0.0,False
Single-Intention Baseline,0,3,14,232,4.054926504356048,9.988441001461975,0.0,False
Single-Intention Baseline,0,3,14,233,3.965148834738565,9.974410435643447,0.0,False
Single-Intention Baseline,0,3,14,234,3.9259883778438316,9.939086490065272,0.0,False
Single-Intention Baseline,0,3,14,235,3.969737465983165,9.93380237407643,0.0,False
Single-Intention Baseline,0,3,14,236,3.9653949333766283,10.020657242350204,0.0,False
Single-Intention Baseline,0,3,14,237,3.954878686064151,10.153923841599612,0.0,False
Single-Intention Baseline,0,3,14,238,3.9422435290631874,10.264572896443113,0.0,False
Single-Intention Baseline,0,3,14,239,3.949012159343643,10.354558529475954,0.0,False
Single-Intention Baseline,0,3,14,240,3.9914076587099023,10.439596044998101,0.0,False
Single-Intention Baseline,0,3,14,241,4.012044506768615,10.520889920622887,0.0,False
Single-Intention Baseline,0,3,14,242,4.028229971016693,10.62761764703441,0.0,False
Single-Intention Baseline,0,3,14,243,4.070365734835234,10.79533625193707,0.0,False
Single-Intention Baseline,0,3,14,244,4.086859992662866,10.982416298486985,0.0,False
Single-Intention Baseline,0,3,14,245,4.078107031263694,11.192648836989273,0.0,False
Single-Intention Baseline,0,3,14,246,3.9839125861862565,11.43439208702989,0.0,False
Single-Intention Baseline,0,3,14,247,3.879567368985212,11.660819741365112,1.0,True
Single-Intention Baseline,0,4,0,0,16.31759583398253,20.688514797112497,0.0,False
Single-Intention Baseline,0,4,0,1,16.299610686506043,20.69343123576698,0.0,False
Single-Intention Baseline,0,4,0,2,16.292866699914594,20.707848944837714,0.0,False
Single-Intention Baseline,0,4,0,3,16.33604655285176,20.745307537043573,0.0,False
Single-Intention Baseline,0,4,0,4,16.348493709812132,20.757583385780848,0.0,False
Single-Intention Baseline,0,4,0,5,16.38849178866192,20.73554017348963,0.0,False
Single-Intention Baseline,0,4,0,6,16.46301929930595,20.626143002004017,0.0,False
Single-Intention Baseline,0,4,0,7,16.505257295685848,20.491985754242148,0.0,False
Single-Intention Baseline,0,4,0,8,16.5108010105119,20.34701474028317,0.0,False
Single-Intention Baseline,0,4,0,9,16.528953117951904,20.216237995426365,0.0,False
Single-Intention Baseline,0,4,0,10,16.580426834186134,20.097384222039075,0.0,False
Single-Intention Baseline,0,4,0,11,16.715031759010937,19.999432669530577,0.0,False
Single-Intention Baseline,0,4,0,12,16.866337719492503,19.874834682652953,0.0,False
Single-Intention Baseline,0,4,0,13,16.93921568815902,19.705155923773773,0.0,False
Single-Intention Baseline,0,4,0,14,17.016371787838644,19.513299094271638,0.0,False
Single-Intention Baseline,0,4,0,15,17.105028065206028,19.327948728485897,0.0,False
Single-Intention Baseline,0,4,0,16,17.205226060688275,19.16604877889532,0.0,False
Single-Intention Baseline,0,4,0,17,17.314055382539593,19.033383804758,0.0,False
Single-Intention Baseline,0,4,0,18,17.459101004769682,18.960744236983324,0.0,False
Single-Intention Baseline,0,4,0,19,17.62936103251209,18.859134894270237,0.0,False
Single-Intention Baseline,0,4,0,20,17.811023756792636,18.896158968740462,0.0,False
Single-Intention Baseline,0,4,0,21,17.97396573839108,18.950321786205095,0.0,False
Single-Intention Baseline,0,4,0,22,18.067683380165313,18.886019619049208,0.0,False
Single-Intention Baseline,0,4,0,23,18.178712664965882,18.85384209398035,0.0,False
Single-Intention Baseline,0,4,0,24,18.305659277571458,18.8048145956046,0.0,False
Single-Intention Baseline,0,4,0,25,18.454340886546646,18.729821665589384,0.0,False
Single-Intention Baseline,0,4,0,26,18.553287213017953,18.62554042358979,0.0,False
Single-Intention Baseline,0,4,0,27,18.599393797366556,18.543335266117104,0.0,False
Single-Intention Baseline,0,4,0,28,18.62353773399731,18.49201541332994,0.0,False
Single-Intention Baseline,0,4,0,29,18.6264818821768,18.445881447036232,0.0,False
Single-Intention Baseline,0,4,0,30,18.614001702237832,18.51925092767382,0.0,False
Single-Intention Baseline,0,4,0,31,18.633330328919598,18.573793066191527,0.0,False
Single-Intention Baseline,0,4,0,32,18.650449007928096,18.59880076777248,0.0,False
Single-Intention Baseline,0,4,0,33,18.683903256801226,18.440640249220376,0.0,False
Single-Intention Baseline,0,4,0,34,18.702437031881956,18.261721409130402,0.0,False
Single-Intention Baseline,0,4,0,35,18.732691084242454,18.0997447370995,0.0,False
Single-Intention Baseline,0,4,0,36,18.76513239764765,17.95154277174805,0.0,False
Single-Intention Baseline,0,4,0,37,18.767287715709145,17.850042648370135,0.0,False
Single-Intention Baseline,0,4,0,38,18.72967144736139,17.93032665894,0.0,False
Single-Intention Baseline,0,4,0,39,18.721012404297287,18.050025915612377,0.0,False
Single-Intention Baseline,0,4,0,40,18.704306964532122,18.151044933691395,0.0,False
Single-Intention Baseline,0,4,0,41,18.71383071160235,18.117054106534784,0.0,False
Single-Intention Baseline,0,4,0,42,18.776887444937252,18.122221617088254,0.0,False
Single-Intention Baseline,0,4,0,43,18.870308356815027,18.147028388627362,0.0,False
Single-Intention Baseline,0,4,0,44,18.956221569575664,18.134370562252833,0.0,False
Single-Intention Baseline,0,4,0,45,19.062480879498548,18.0952452985869,0.0,False
Single-Intention Baseline,0,4,0,46,19.196876178075826,18.042995625731386,0.0,False
Single-Intention Baseline,0,4,0,47,19.287708396655145,18.017932956299607,0.0,False
Single-Intention Baseline,0,4,0,48,19.285739959005014,17.99522391279796,0.0,False
Single-Intention Baseline,0,4,0,49,19.232461320112535,17.962778925410078,0.0,False
Single-Intention Baseline,0,4,0,50,19.12985413447713,17.919521612493284,0.0,False
Single-Intention Baseline,0,4,0,51,19.049828324122878,17.90961901744416,0.0,False
Single-Intention Baseline,0,4,0,52,19.025141033030135,17.97778962980136,0.0,False
Single-Intention Baseline,0,4,0,53,18.98706757390752,18.01003807822017,0.0,False
Single-Intention Baseline,0,4,0,54,18.921850258607652,18.062734541500884,0.0,False
Single-Intention Baseline,0,4,0,55,18.92920373444191,18.125967557427803,0.0,False
Single-Intention Baseline,0,4,0,56,18.948935173859876,18.193622292907317,0.0,False
Single-Intention Baseline,0,4,0,57,18.962584256163435,18.247151221800102,0.0,False
Single-Intention Baseline,0,4,0,58,18.97244578922436,18.292771089032914,0.0,False
Single-Intention Baseline,0,4,0,59,18.992417492363003,18.365198852795565,0.0,False
Single-Intention Baseline,0,4,0,60,19.007253624340905,18.425989374309307,0.0,False
Single-Intention Baseline,0,4,0,61,19.023137729543503,18.478383137987663,0.0,False
Single-Intention Baseline,0,4,0,62,18.997767184789158,18.479608902137365,0.0,False
Single-Intention Baseline,0,4,0,63,18.929963432805273,18.452146933517998,0.0,False
Single-Intention Baseline,0,4,0,64,18.852530568862807,18.414236836946717,0.0,False
Single-Intention Baseline,0,4,0,65,18.802046512859114,18.4382642574517,0.0,False
Single-Intention Baseline,0,4,0,66,18.733642087713772,18.555053808382674,0.0,False
Single-Intention Baseline,0,4,0,67,18.663904734632837,18.646450331600956,0.0,False
Single-Intention Baseline,0,4,0,68,18.624533595703507,18.63475572797836,0.0,False
Single-Intention Baseline,0,4,0,69,18.675640183740374,18.588685906107383,0.0,False
Single-Intention Baseline,0,4,0,70,18.773543144716452,18.51498136445728,0.0,False
Single-Intention Baseline,0,4,0,71,18.816212602990262,18.455208745576723,0.0,False
Single-Intention Baseline,0,4,0,72,18.766270569355285,18.42254250637024,0.0,False
Single-Intention Baseline,0,4,0,73,18.65739045548612,18.385852986910113,0.0,False
Single-Intention Baseline,0,4,0,74,18.55252535701991,18.36805790842663,0.0,False
Single-Intention Baseline,0,4,0,75,18.53107150380365,18.3869920030706,0.0,False
Single-Intention Baseline,0,4,0,76,18.57938653163335,18.458194758156914,0.0,False
Single-Intention Baseline,0,4,0,77,18.63418762944794,18.55489026446355,0.0,False
Single-Intention Baseline,0,4,0,78,18.658694700343432,18.65465323380744,0.0,False
Single-Intention Baseline,0,4,0,79,18.65800770671788,18.754255003128076,0.0,False
Single-Intention Baseline,0,4,0,80,18.663097253379476,18.840372363169912,0.0,False
Single-Intention Baseline,0,4,0,81,18.6297360270344,18.91114091330632,0.0,False
Single-Intention Baseline,0,4,0,82,18.55351557331756,18.94257457799746,0.0,False
Single-Intention Baseline,0,4,0,83,18.485889154020626,18.916844726378912,0.0,False
Single-Intention Baseline,0,4,0,84,18.419866979992108,18.902601015056415,0.0,False
Single-Intention Baseline,0,4,0,85,18.353608405682987,18.876424903518128,0.0,False
Single-Intention Baseline,0,4,0,86,18.235175424684414,18.89131787291694,0.0,False
Single-Intention Baseline,0,4,0,87,18.1108052379843,18.94334074636523,0.0,False
Single-Intention Baseline,0,4,0,88,18.004532066698452,18.967537515884832,0.0,False
Single-Intention Baseline,0,4,0,89,17.902139270135507,19.044707244522577,0.0,False
Single-Intention Baseline,0,4,0,90,17.742744505934755,19.091616793643112,0.0,False
Single-Intention Baseline,0,4,0,91,17.582822539871557,19.140964670564685,0.0,False
Single-Intention Baseline,0,4,0,92,17.416927406109835,19.200748388478306,0.0,False
Single-Intention Baseline,0,4,0,93,17.235125570793656,19.27954128585375,0.0,False
Single-Intention Baseline,0,4,0,94,17.07104400657958,19.416401938858076,0.0,False
Single-Intention Baseline,0,4,0,95,16.962110636367616,19.449288619016368,0.0,False
Single-Intention Baseline,0,4,0,96,16.907630180562094,19.438555626383632,0.0,False
Single-Intention Baseline,0,4,0,97,16.955692907022893,19.348133562056564,0.0,False
Single-Intention Baseline,0,4,0,98,17.02728507990795,19.217966392169778,0.0,False
Single-Intention Baseline,0,4,0,99,17.096135301744756,19.095307975862895,0.0,False
Single-Intention Baseline,0,4,0,100,17.160481311552,18.99108273804494,0.0,False
Single-Intention Baseline,0,4,0,101,17.259734647379545,18.98091318919737,0.0,False
Single-Intention Baseline,0,4,0,102,17.344591246573945,19.032443197958916,0.0,False
Single-Intention Baseline,0,4,0,103,17.37926507079854,19.053552697048232,0.0,False
Single-Intention Baseline,0,4,0,104,17.376130684617298,19.036468657262933,0.0,False
Single-Intention Baseline,0,4,0,105,17.401302965194112,19.054325345857436,0.0,False
Single-Intention Baseline,0,4,0,106,17.446051136526876,19.038308565617484,0.0,False
Single-Intention Baseline,0,4,0,107,17.595834263277663,18.937004494529198,0.0,False
Single-Intention Baseline,0,4,0,108,17.740725996244123,18.826788842836443,0.0,False
Single-Intention Baseline,0,4,0,109,17.863525574593485,18.726289031416094,0.0,False
Single-Intention Baseline,0,4,0,110,17.980741091960805,18.694160046871943,0.0,False
Single-Intention Baseline,0,4,0,111,18.05119124368829,18.697291617530077,0.0,False
Single-Intention Baseline,0,4,0,112,18.109290909108505,18.768415789511536,0.0,False
Single-Intention Baseline,0,4,0,113,18.2046610910395,18.81918129074539,0.0,False
Single-Intention Baseline,0,4,0,114,18.28744148069602,18.737503216619217,0.0,False
Single-Intention Baseline,0,4,0,115,18.352936460869692,18.568554863804017,0.0,False
Single-Intention Baseline,0,4,0,116,18.424510088332298,18.40444597957412,0.0,False
Single-Intention Baseline,0,4,0,117,18.494630963346005,18.267436109074115,0.0,False
Single-Intention Baseline,0,4,0,118,18.552086092999104,18.143751980808496,0.0,False
Single-Intention Baseline,0,4,0,119,18.563872673809104,18.073818491411785,0.0,False
Single-Intention Baseline,0,4,0,120,18.52388652055661,18.15442260966978,0.0,False
Single-Intention Baseline,0,4,0,121,18.511812890320716,18.21532320589419,0.0,False
Single-Intention Baseline,0,4,0,122,18.498639490517828,18.225888317434446,0.0,False
Single-Intention Baseline,0,4,0,123,18.552291916424267,18.20860953061676,0.0,False
Single-Intention Baseline,0,4,0,124,18.58508393131,18.059327342328015,0.0,False
Single-Intention Baseline,0,4,0,125,18.6344424156359,17.9383408275414,0.0,False
Single-Intention Baseline,0,4,0,126,18.679117292755134,17.83430926894767,0.0,False
Single-Intention Baseline,0,4,0,127,18.697842403848494,17.758631034261636,0.0,False
Single-Intention Baseline,0,4,0,128,18.696877567106846,17.918045168851904,0.0,False
Single-Intention Baseline,0,4,0,129,18.700141431308456,18.087845943325252,0.0,False
Single-Intention Baseline,0,4,0,130,18.66315555846737,18.199161044643578,0.0,False
Single-Intention Baseline,0,4,0,131,18.615611755167066,18.13321686291442,0.0,False
Single-Intention Baseline,0,4,0,132,18.58269737634072,18.075037345349813,0.0,False
Single-Intention Baseline,0,4,0,133,18.547932873333544,18.056344468673736,0.0,False
Single-Intention Baseline,0,4,0,134,18.503266627233362,18.023972312827038,0.0,False
Single-Intention Baseline,0,4,0,135,18.479709170017607,17.983279986903323,0.0,False
Single-Intention Baseline,0,4,0,136,18.440760268836335,17.972839930616292,0.0,False
Single-Intention Baseline,0,4,0,137,18.41206933505672,18.03957290232299,0.0,False
Single-Intention Baseline,0,4,0,138,18.43383606386811,18.09354903799708,0.0,False
Single-Intention Baseline,0,4,0,139,18.4851757046567,18.06200170075705,0.0,False
Single-Intention Baseline,0,4,0,140,18.51160305011466,17.877721802587875,0.0,False
Single-Intention Baseline,0,4,0,141,18.54133300670445,17.720217489571485,0.0,False
Single-Intention Baseline,0,4,0,142,18.58622642000113,17.581545945711003,0.0,False
Single-Intention Baseline,0,4,0,143,18.65376027306255,17.510381695016907,0.0,False
Single-Intention Baseline,0,4,0,144,18.720945554071275,17.633814237277694,0.0,False
Single-Intention Baseline,0,4,0,145,18.796304467761306,17.72499301774147,0.0,False
Single-Intention Baseline,0,4,0,146,18.88919877626238,17.7507114977815,0.0,False
Single-Intention Baseline,0,4,0,147,18.941192539666726,17.757282105664284,0.0,False
Single-Intention Baseline,0,4,0,148,18.99739966072124,17.73973746688251,0.0,False
Single-Intention Baseline,0,4,0,149,19.059722621533922,17.74408599115752,0.0,False
Single-Intention Baseline,0,4,0,150,19.125327412891185,17.75237668500295,0.0,False
Single-Intention Baseline,0,4,0,151,19.180303426747226,17.78522150472005,0.0,False
Single-Intention Baseline,0,4,0,152,19.162373469483455,17.875461190495734,0.0,False
Single-Intention Baseline,0,4,0,153,19.142884623799123,17.934373737901776,0.0,False
Single-Intention Baseline,0,4,0,154,19.12220181362715,17.980573847483694,0.0,False
Single-Intention Baseline,0,4,0,155,19.102545047867526,17.829851055805946,0.0,False
Single-Intention Baseline,0,4,0,156,19.09249302440114,17.639917858634323,0.0,False
Single-Intention Baseline,0,4,0,157,19.079894582195056,17.477994361811238,0.0,False
Single-Intention Baseline,0,4,0,158,19.07829838272004,17.329768767276924,0.0,False
Single-Intention Baseline,0,4,0,159,19.087107450628576,17.25109919966319,0.0,False
Single-Intention Baseline,0,4,0,160,19.154388418923855,17.27840470065231,0.0,False
Single-Intention Baseline,0,4,0,161,19.22945407650091,17.26162483070346,0.0,False
Single-Intention Baseline,0,4,0,162,19.271593558213535,17.181941569996113,0.0,False
Single-Intention Baseline,0,4,0,163,19.264187680156233,17.018903819461734,0.0,False
Single-Intention Baseline,0,4,0,164,19.273783552522975,16.870541194087266,0.0,False
Single-Intention Baseline,0,4,0,165,19.294852636313454,16.743538062443815,0.0,False
Single-Intention Baseline,0,4,0,166,19.29646717140982,16.630753485489258,0.0,False
Single-Intention Baseline,0,4,0,167,19.217323428789953,16.617420360236537,0.0,False
Single-Intention Baseline,0,4,0,168,19.126347526549345,16.670881184313515,0.0,False
Single-Intention Baseline,0,4,0,169,19.173760042746274,16.649451416763668,0.0,False
Single-Intention Baseline,0,4,0,170,19.216687699255814,16.5838745563457,0.0,False
Single-Intention Baseline,0,4,0,171,19.268517054796835,16.503427338396893,0.0,False
Single-Intention Baseline,0,4,0,172,19.27432627782504,16.415127511648578,0.0,False
Single-Intention Baseline,0,4,0,173,19.23801065863579,16.341428947038818,0.0,False
Single-Intention Baseline,0,4,0,174,19.17224856322968,16.28873159492447,0.0,False
Single-Intention Baseline,0,4,0,175,19.122536178761425,16.358872988384757,0.0,False
Single-Intention Baseline,0,4,0,176,19.165500467568247,16.434875371521308,0.0,False
Single-Intention Baseline,0,4,0,177,19.19324674620002,16.489534561848227,0.0,False
Single-Intention Baseline,0,4,0,178,19.211144621233096,16.490384242634374,0.0,False
Single-Intention Baseline,0,4,0,179,19.190129641656327,16.363566053606448,0.0,False
Single-Intention Baseline,0,4,0,180,19.164938852545408,16.229591394697056,0.0,False
Single-Intention Baseline,0,4,0,181,19.15532804246495,16.133525625107055,0.0,False
Single-Intention Baseline,0,4,0,182,19.125093186137025,16.08507028481757,0.0,False
Single-Intention Baseline,0,4,0,183,19.084380201198947,16.046168395187532,0.0,False
Single-Intention Baseline,0,4,0,184,19.030207132804303,16.058582810990835,0.0,False
Single-Intention Baseline,0,4,0,185,19.079927467085437,16.052879732252553,0.0,False
Single-Intention Baseline,0,4,0,186,19.119398782084943,16.025860265044177,0.0,False
Single-Intention Baseline,0,4,0,187,19.10803489407347,15.947125545199892,0.0,False
Single-Intention Baseline,0,4,0,188,19.082232735455225,15.84761103519986,0.0,False
Single-Intention Baseline,0,4,0,189,19.056431768967023,15.797226778657066,0.0,False
Single-Intention Baseline,0,4,0,190,19.033323510165502,15.787898629588241,0.0,False
Single-Intention Baseline,0,4,0,191,19.018634554835376,15.772348683639173,0.0,False
Single-Intention Baseline,0,4,0,192,19.00078089957259,15.722655180005361,0.0,False
Single-Intention Baseline,0,4,0,193,18.93029006814345,15.724686724998127,0.0,False
Single-Intention Baseline,0,4,0,194,18.830581509798037,15.739759439739089,0.0,False
Single-Intention Baseline,0,4,0,195,18.81304756472059,15.710727467411749,0.0,False
Single-Intention Baseline,0,4,0,196,18.820352804041278,15.709081514322454,0.0,False
Single-Intention Baseline,0,4,0,197,18.903314977989847,15.771093685698398,0.0,False
Single-Intention Baseline,0,4,0,198,18.968744274932888,15.817373211284375,0.0,False
Single-Intention Baseline,0,4,0,199,19.01459809965493,15.878585852611243,0.0,False
Single-Intention Baseline,0,4,0,200,18.97175086813714,15.918853355165991,0.0,False
Single-Intention Baseline,0,4,0,201,18.894667985882005,15.956296083005686,0.0,False
Single-Intention Baseline,0,4,0,202,18.84369400558575,15.991948538717851,0.0,False
Single-Intention Baseline,0,4,0,203,18.859967176737552,15.993050499258738,0.0,False
Single-Intention Baseline,0,4,0,204,18.857869842632272,15.998262637965686,0.0,False
Single-Intention Baseline,0,4,0,205,18.82665569093808,15.978413156676273,0.0,False
Single-Intention Baseline,0,4,0,206,18.779159522545626,15.92170126841324,0.0,False
Single-Intention Baseline,0,4,0,207,18.75371147347225,15.889698620901934,0.0,False
Single-Intention Baseline,0,4,0,208,18.725907368357365,15.874318221811526,0.0,False
Single-Intention Baseline,0,4,0,209,18.782633578034375,15.88866410492066,0.0,False
Single-Intention Baseline,0,4,0,210,18.874435912169858,15.909134303858771,0.0,False
Single-Intention Baseline,0,4,0,211,18.94890757180516,15.914230476756233,0.0,False
Single-Intention Baseline,0,4,0,212,18.942128285161914,15.867580748433308,0.0,False
Single-Intention Baseline,0,4,0,213,18.925732754070626,15.837868788438373,0.0,False
Single-Intention Baseline,0,4,0,214,19.000761939967003,15.842034741557688,0.0,False
Single-Intention Baseline,0,4,0,215,19.095780103271306,15.842679728778245,0.0,False
Single-Intention Baseline,0,4,0,216,19.19264163457432,15.841602867545154,0.0,False
Single-Intention Baseline,0,4,0,217,19.28981920509151,15.818235684641879,0.0,False
Single-Intention Baseline,0,4,0,218,19.41191049434541,15.728913883608465,0.0,False
Single-Intention Baseline,0,4,0,219,19.541495148224765,15.623866785553785,0.0,False
Single-Intention Baseline,0,4,0,220,19.56104524047426,15.559166923540145,0.0,False
Single-Intention Baseline,0,4,0,221,19.582717729647964,15.48857669250067,0.0,False
Single-Intention Baseline,0,4,0,222,19.59302632419717,15.450387558321843,0.0,False
Single-Intention Baseline,0,4,0,223,19.59230600098496,15.388686530576154,0.0,False
Single-Intention Baseline,0,4,0,224,19.60356282052316,15.328064415688884,0.0,False
Single-Intention Baseline,0,4,0,225,19.602758783254394,15.294911644118395,0.0,False
Single-Intention Baseline,0,4,0,226,19.604139886121136,15.302841241341492,0.0,False
Single-Intention Baseline,0,4,0,227,19.540000552243285,15.33970555568182,0.0,False
Single-Intention Baseline,0,4,0,228,19.384623452571187,15.3501401396428,0.0,False
Single-Intention Baseline,0,4,0,229,19.24038385420335,15.33401202707581,0.0,False
Single-Intention Baseline,0,4,0,230,19.134208317050238,15.380676682688623,0.0,False
Single-Intention Baseline,0,4,0,231,19.136601276416787,15.424580784446574,0.0,False
Single-Intention Baseline,0,4,0,232,19.13525259713909,15.408860175692496,0.0,False
Single-Intention Baseline,0,4,0,233,19.10393200410955,15.342680161897055,0.0,False
Single-Intention Baseline,0,4,0,234,19.114431444306174,15.310440797145977,0.0,False
Single-Intention Baseline,0,4,0,235,19.187068283616355,15.309966703690526,0.0,False
Single-Intention Baseline,0,4,0,236,19.206050460012673,15.31852131724517,0.0,False
Single-Intention Baseline,0,4,0,237,19.231637668989336,15.265354091917505,0.0,False
Single-Intention Baseline,0,4,0,238,19.280784441827155,15.123862021151158,0.0,False
Single-Intention Baseline,0,4,0,239,19.28760357754581,14.936804746209893,0.0,False
Single-Intention Baseline,0,4,0,240,19.30646613978259,14.740883693192028,0.0,False
Single-Intention Baseline,0,4,0,241,19.312912000922122,14.565966218612193,0.0,False
Single-Intention Baseline,0,4,0,242,19.353844276843176,14.436155350812488,0.0,False
Single-Intention Baseline,0,4,0,243,19.374061820555127,14.357458700964012,0.0,False
Single-Intention Baseline,0,4,0,244,19.360105417105057,14.250708186635535,0.0,False
Single-Intention Baseline,0,4,0,245,19.37075819274937,14.105914124427665,0.0,False
Single-Intention Baseline,0,4,0,246,19.380668783304145,13.931613522359807,0.0,False
Single-Intention Baseline,0,4,0,247,19.398492681904568,13.717481594343033,0.0,False
Single-Intention Baseline,0,4,0,248,19.421801679865844,13.49951884632103,0.0,False
Single-Intention Baseline,0,4,0,249,19.358847675093127,13.361640992849127,0.0,False
Single-Intention Baseline,0,4,0,250,19.276604676349226,13.213703725464713,0.0,False
Single-Intention Baseline,0,4,0,251,19.19849777708388,13.066894988689393,0.0,False
Single-Intention Baseline,0,4,0,252,19.151167656021943,12.974415782119552,0.0,False
Single-Intention Baseline,0,4,0,253,19.10500772551447,12.984291818628138,0.0,False
Single-Intention Baseline,0,4,0,254,19.05389350823173,13.021587176157222,0.0,False
Single-Intention Baseline,0,4,0,255,18.909669336964154,13.069943922838346,0.0,False
Single-Intention Baseline,0,4,0,256,18.754847122409537,13.140039827742548,0.0,False
Single-Intention Baseline,0,4,0,257,18.624176399735465,13.17775345359528,0.0,False
Single-Intention Baseline,0,4,0,258,18.533283925825515,13.095856328721,0.0,False
Single-Intention Baseline,0,4,0,259,18.466112449067342,12.980155902149422,0.0,False
Single-Intention Baseline,0,4,0,260,18.378478259330198,12.891762666185496,0.0,False
Single-Intention Baseline,0,4,0,261,18.256105599740533,12.839037943931459,0.0,False
Single-Intention Baseline,0,4,0,262,18.12689684840615,12.822230446242234,0.0,False
